offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
6185511839279858433	2016-12-21T00:00:00+03:00	2017-01-12T00:00:00+03:00	4600000.0	9	False	3	False	60.1	6.3	43.0		3.0	1	2	Россия, Санкт-Петербург, проспект Ветеранов, 1к1	6845097171321764873
6393147322397063424	2017-08-12T00:00:00+03:00	2017-08-21T00:00:00+03:00	20000.0	10	False	2	False	60.0	11.0	30.0	50.0	1.0	2	2	Россия, Ленинградская область, Всеволожск, микрорайон Южный, Московская улица, 19/5	5087970147120131939
879654663800082944	2016-02-26T00:00:00+03:00	2016-10-30T00:00:00+03:00	5000000.0	1	False	2	False	51.0	7.5	31.0		2.0	1	2	Россия, Санкт-Петербург, улица Решетникова, 13	3452932201218213005
6504772239594273688	2015-01-19T00:00:00+03:00	2018-08-20T00:00:00+03:00	6100000.0	2	False	1	False	33.0	8.2	16.1		6.0	1	2	Россия, Санкт-Петербург, Киевская улица, 3	601237935667676082
236598633462680210	2017-08-25T00:00:00+03:00	2018-02-07T00:00:00+03:00	3050000.0	2	False	1	False	30.5	6.0	16.0	0.0	2.0	1	2	Россия, Санкт-Петербург, улица Бабушкина, 93	3629767610191610032
3464020066879594725	2015-10-11T00:00:00+03:00	2017-06-05T00:00:00+03:00	4065600.0	2	False	2	False	50.82	8.52	29.82		5.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 18к1	7076615050583066162
2554639205087745183	2016-09-30T00:00:00+03:00	2018-02-07T00:00:00+03:00	4200000.0	9	False	2	False	50.1	6.0	31.5		0.0	1	2	Россия, Санкт-Петербург, Кондратьевский проспект, 79	8581452427675857084
8098229789812912552	2018-04-18T00:00:00+03:00	2018-04-26T00:00:00+03:00	30000.0	12	False	1	False	34.0	10.0	15.0	50.0		2	2	Россия, Санкт-Петербург, улица Бутлерова, 40	4126234800280764624
4979937	2015-12-28T00:00:00+03:00	2016-02-22T00:00:00+03:00	9000.0	3	False	1	False	35.0	8.0	20.0	20.0	0.0	2	2	Россия, Ленинградская область, Всеволожск, Советская улица, 30	8636228754396522712
7628260672396663439	2016-08-02T00:00:00+03:00	2016-10-16T00:00:00+03:00	6150000.0	13	False	2	False	55.0				0.0	1	2	Россия, Санкт-Петербург, Туристская улица, 23к5	1747634664072599260
154552475368990977	2018-02-04T00:00:00+03:00	2018-04-01T00:00:00+03:00	3500000.0	17	False	0	True	26.0		16.0		2.0	1	2	Россия, Санкт-Петербург, 1-й Предпортовый проезд, 14	1495794959100034378
7504331288116920246	2017-07-28T00:00:00+03:00	2018-08-20T00:00:00+03:00	2734833.0	5	False	1	False	22.9	4.44			5.0	1	2	Россия, Санкт-Петербург, Пушкин, Камероновская улица, 10с2	3141141319907197483
244177595021612020	2017-06-22T00:00:00+03:00	2017-08-31T00:00:00+03:00	4200000.0	3	False	2	False	44.8	6.1	29.0		0.0	1	2	Россия, Санкт-Петербург, Новоизмайловский проспект, 53	3580000356326122828
7628260672396669948	2016-03-06T00:00:00+03:00	2018-02-09T00:00:00+03:00	7280000.0	3	False	2	False	65.0				0.0	1	2	Россия, Санкт-Петербург, улица Адмирала Черокова, 20	3241267686712495723
84841970042310657	2017-05-09T00:00:00+03:00	2017-05-16T00:00:00+03:00	18000.0	9	False	1	False	41.0	8.0	22.0	60.0	0.0	2	2	Россия, Санкт-Петербург, Дачный проспект, 16к7	8280304085470157400
986083100119925248	2018-08-12T00:00:00+03:00	2018-08-20T00:00:00+03:00	17000.0	1	False	1	False	35.0	6.0	15.0	50.0	3.0	2	2	Россия, Санкт-Петербург, проспект Науки, 39	135582742631513786
5480057729387851521	2017-03-16T00:00:00+03:00	2018-02-07T00:00:00+03:00	8000000.0	13	False	2	False	86.0	14.0	39.0		2.0	1	2	Россия, Санкт-Петербург, Коломяжский проспект, 15к2	123093618273108044
9102686622407171073	2018-02-08T00:00:00+03:00	2018-03-08T00:00:00+03:00	7790000.0	3	False	3	False	78.0	10.8	47.7			1	2	Россия, Санкт-Петербург, улица Лёни Голикова, 47к4	918229693728385276
1896730478142566148	2015-04-19T00:00:00+03:00	2017-05-31T00:00:00+03:00	75000.0	4	False	3	False	100.0	9.0	55.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Правды, 4	580798229688069120
6300461494541336207	2018-05-12T00:00:00+03:00	2018-07-06T00:00:00+03:00	3200000.0	5	False	1	False	33.7	7.5	17.4		11.0	1	2	Россия, Санкт-Петербург, проспект Культуры, 25к3	3550571368450215452
5654137609501907969	2017-12-08T00:00:00+03:00	2018-01-07T00:00:00+03:00	13000.0	5	False	0	True	31.0			100.0		2	2	Россия, Ленинградская область, Тосненский район, Никольское, Октябрьская улица, 16	8419215654831328102
5374108062001477124	2015-01-22T00:00:00+03:00	2017-03-20T00:00:00+03:00	4700000.0	1	False	2	False	51.0	10.2	28.7		0.0	1	2	Россия, Санкт-Петербург, Ленинский проспект, 75к2	1861668167106592922
673679346748472065	2017-04-14T00:00:00+03:00	2017-11-14T00:00:00+03:00	25000.0	3	False	2	False	45.0			50.0	3.0	2	2	Россия, Ленинградская область, Кингисепп, улица Воровского, 9	7284862791963045882
6657361447634038860	2018-06-22T00:00:00+03:00	2018-07-30T00:00:00+03:00	7747393.0	17	False	2	False	63.6	17.46	29.57		5.0	1	2	Россия, Санкт-Петербург, проспект Александровской Фермы, 2	8558908009649388676
1131526179639650305	2017-11-22T00:00:00+03:00	2017-11-29T00:00:00+03:00	24000.0	2	False	3	False	57.0	7.0	40.8		3.0	2	2	Россия, Санкт-Петербург, улица Карпинского, 24	672433929578374630
3498204832754030688	2017-01-01T00:00:00+03:00	2017-02-24T00:00:00+03:00	38000.0	10	False	1	False	57.0	25.0	15.0	100.0	0.0	2	2	Россия, Санкт-Петербург, набережная реки Смоленки, 35к1	9214053373585418118
8310251268093976213	2018-02-08T00:00:00+03:00	2018-03-26T00:00:00+03:00	7700000.0	17	False	1	False	47.7	11.7	19.3			1	2	Россия, Санкт-Петербург, Смоленская улица, 18	3607428704046063917
2796807511480556320	2015-10-29T00:00:00+03:00	2016-06-24T00:00:00+03:00	35000.0	3	False	2	False	65.0	10.0	36.0	100.0	0.0	2	2	Россия, Санкт-Петербург, 11-я линия В.О., 54	5241854586620210090
8472499074614896649	2018-06-15T00:00:00+03:00	2018-06-28T00:00:00+03:00	35000.0	5	False	1	False	45.0	15.0	30.0	50.0		2	2	Россия, Санкт-Петербург, улица Кораблестроителей, 32к1	7323709713868739342
6387098289898372352	2018-05-30T00:00:00+03:00	2018-08-20T00:00:00+03:00	2600000.0	1	False	0	True	23.3					1	2	Россия, Санкт-Петербург, 15-я линия Васильевского острова, 36	3210205768735726164
8824874156846027137	2017-08-03T00:00:00+03:00	2018-08-18T00:00:00+03:00	4400000.0	14	False	1	False	39.0	15.6	16.0	0.0	11.0	1	2	Россия, Санкт-Петербург, посёлок Парголово, улица Фёдора Абрамова, 8	301711797463483973
244175094721511796	2018-01-10T00:00:00+03:00	2018-06-18T00:00:00+03:00	54000.0	12	False	2	False	63.0	10.0	31.0	30.0		2	2	Россия, Санкт-Петербург, набережная реки Смоленки, 35к1	9214053373585418118
5439828	2016-02-20T00:00:00+03:00	2016-03-01T00:00:00+03:00	440000.0	2	False	1	False	30.0		30.0		2.0	1	2	Россия, Ленинградская область, Кировский район, деревня Муя, 2	8649583820132535541
1870971794048696577	2016-04-05T00:00:00+03:00	2017-06-27T00:00:00+03:00	45000.0	20	False	2	False	64.0	24.0	40.0	0.0	1.0	2	2	Россия, Санкт-Петербург, Выборгское шоссе, 17к3	848931414102812683
5592490235564548969	2018-04-12T00:00:00+03:00	2018-08-02T00:00:00+03:00	3550000.0	2	False	2	False	47.0	7.0	28.0			1	2	Россия, Ленинградская область, Всеволожский район, Сертолово, улица Молодцова, 8	1633494434191453046
7121250186325443584	2017-12-11T00:00:00+03:00	2018-01-22T00:00:00+03:00	3550000.0	5	False	1	False	35.0	8.0	16.0		11.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Новая улица, 7/1	1435952942574944851
5937952199577670144	2016-01-26T00:00:00+03:00	2016-03-10T00:00:00+03:00	30000.0	5	False	3	False	75.0	10.0	50.0	100.0	7.0	2	2	Россия, Санкт-Петербург, Свердловская набережная, 64	5164617829194191131
9174606537143194745	2016-01-06T00:00:00+03:00	2016-05-22T00:00:00+03:00	75000.0	3	False	3	False	180.0	60.0	82.0		0.0	2	2	Россия, Санкт-Петербург, Малодетскосельский проспект, 28	189157882886696846
8615067235803883706	2017-11-24T00:00:00+03:00	2018-01-11T00:00:00+03:00	50000.0	10	False	1	False	39.0	12.0	18.0	100.0	1.0	2	2	Россия, Санкт-Петербург, Московский проспект, 73к4	6441509679222422835
8558795879911603760	2016-02-19T00:00:00+03:00	2016-03-03T00:00:00+03:00	4800000.0	8	False	1	False	37.0	8.9	18.3		0.0	1	2	Россия, Санкт-Петербург, Комендантский проспект, 37к1	2153540495534839002
5125061796125917441	2018-07-21T00:00:00+03:00	2018-08-20T00:00:00+03:00	14500000.0	4	False	3	False	112.5					1	2	Россия, Санкт-Петербург, Загородный проспект, 14	3567988545862627408
1115151780054625793	2018-07-31T00:00:00+03:00	2018-08-20T00:00:00+03:00	3800000.0	14	False	2	False	69.0	15.3	35.4			1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Вишерская улица, 24	8478630660061537046
6302998900286714765	2016-09-05T00:00:00+03:00	2016-10-30T00:00:00+03:00	3890000.0	9	False	1	False	38.3	10.0	20.0		6.0	1	2	Россия, Санкт-Петербург, проспект Наставников, 29к1	2264734232811888065
3375339908625193334	2017-02-28T00:00:00+03:00	2017-03-01T00:00:00+03:00	25000.0	2	False	2	False	52.0	8.0	37.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Ветеранов, 47	6919865539135252436
9174606537144977274	2018-05-31T00:00:00+03:00	2018-06-19T00:00:00+03:00	23000.0	3	False	2	False	48.0	7.0	30.0	50.0	6.0	2	2	Россия, Санкт-Петербург, Варшавская улица, 27к2	6532707473578050741
4281967	2015-10-19T00:00:00+03:00	2016-05-22T00:00:00+03:00	2100000.0	3	False	1	False	33.9	7.9	17.9		3.0	1	2	Россия, Ленинградская область, Гатчинский район, посёлок Пудость, улица Половинкиной, 83	314331754140238535
8223429193750494208	2017-10-27T00:00:00+03:00	2018-03-01T00:00:00+03:00	6300000.0	4	False	2	False	55.8	7.3	33.4		8.0	1	2	Россия, Санкт-Петербург, Средний проспект Васильевского острова, 51	5553660887271054646
3554916289315208449	2017-08-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	4550000.0	4	False	2	False	48.2	5.0	24.1			1	2	Россия, Санкт-Петербург, улица Шаврова, 19к2	3299999086164681684
2554639205114531046	2015-09-21T00:00:00+03:00	2018-02-07T00:00:00+03:00	3400000.0	4	False	1	False	30.6	5.5	16.7		0.0	1	2	Россия, Санкт-Петербург, проспект Космонавтов, 80	6478524477782906348
9174606537144887962	2017-12-15T00:00:00+03:00	2018-02-07T00:00:00+03:00	6100000.0	12	False	1	False	46.6	13.0	18.0			1	2	Россия, Санкт-Петербург, Гражданский проспект, 113к3	8731613686795725618
3464020066960004377	2016-10-31T00:00:00+03:00	2016-11-23T00:00:00+03:00	5868588.0	10	False	2	False	69.8	14.8	37.7		5.0	1	2	Россия, Санкт-Петербург, Русановская улица, 19к2Б	555990634595234380
3375339907796586705	2015-10-09T00:00:00+03:00	2017-02-27T00:00:00+03:00	35000.0	10	False	2	False	52.0	9.0	29.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Манчестерская улица, 10	773699541344352216
4803483913183129857	2018-02-08T00:00:00+03:00	2018-02-11T00:00:00+03:00	25000.0	7	False	1	False	40.0	12.0	20.0	50.0	10.0	2	2	Россия, Санкт-Петербург, проспект Просвещения, 43	6354249340138182854
5452715475078909952	2016-03-30T00:00:00+03:00	2016-09-21T00:00:00+03:00	2350000.0	10	False	0	True	22.0		16.0		10.0	1	2	Россия, Ленинградская область, Всеволожский район, Бугровское сельское поселение, поселок Бугры, Школьная улица, 11к1	6976757955270656379
8491171898119404804	2015-09-22T00:00:00+03:00	2017-08-14T00:00:00+03:00	5280000.0	15	False	2	False	53.09				0.0	1	2	Россия, Санкт-Петербург, проспект Героев, 25к1	941528109879253735
9081381966519379968	2014-11-27T00:00:00+03:00	2018-08-18T00:00:00+03:00	3000000.0	3	False	1	False	30.0	6.0	17.0		3.0	1	2	Россия, Санкт-Петербург, Петергоф, улица Братьев Горкушенко, 9к2	7039638074147713907
7140825415456370176	2018-02-14T00:00:00+03:00	2018-02-28T00:00:00+03:00	25000.0	4	False	2	False	42.0	6.0	25.0	60.0		2	2	Россия, Санкт-Петербург, улица Солдата Корзуна, 13	6847310723328826317
1551850784072256000	2017-05-15T00:00:00+03:00	2018-03-28T00:00:00+03:00	35000.0	10	False	2	False	78.0	15.0	36.0	0.0		2	2	Россия, Санкт-Петербург, улица Черкасова, 14	2650683360230944660
6276744355481226962	2018-04-16T00:00:00+03:00	2018-07-02T00:00:00+03:00	3870000.0	8	False	1	False	32.0	8.0	17.0			1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Центральная улица, 52к1	2764443021095117817
6298002471973346225	2018-05-17T00:00:00+03:00	2018-08-20T00:00:00+03:00	9082983.0	6	False	2	False	85.8	11.1	42.4		4.0	1	2	Россия, Санкт-Петербург, Московский проспект	1368568791045177705
6137690553798619905	2016-11-08T00:00:00+03:00	2016-11-13T00:00:00+03:00	25000.0	12	False	0	True	27.0			50.0	10.0	2	2	Россия, Санкт-Петербург, улица Александра Матросова, 20к2	4242612600673477597
4839613666572917249	2016-10-06T00:00:00+03:00	2018-02-07T00:00:00+03:00	3100000.0	5	False	0	True	22.1		22.0		7.0	1	2	Россия, Санкт-Петербург, Лыжный переулок, 4к3	3174938286544503375
2649794258333264129	2017-07-25T00:00:00+03:00	2018-02-07T00:00:00+03:00	2300000.0	4	False	1	False	36.0	8.0	18.0		0.0	1	2	Россия, Ленинградская область, Гатчина, улица Красных Военлётов, 4	637971206745940488
4842857800061857168	2016-05-06T00:00:00+03:00	2016-07-12T00:00:00+03:00	1650000.0	3	False	3	False	55.0	6.0	44.0		0.0	1	2	Россия, Ленинградская область, Приозерский район, поселок Суходолье, Лесная улица, 14	3547938335241539099
488030601954656768	2017-10-05T00:00:00+03:00	2017-11-19T00:00:00+03:00	2000000.0	1	False	1	False	41.42	11.56	16.0		3.0	1	2	Россия, Ленинградская область, Приозерск, улица Гоголя, 27	8473620926385092862
5441879363631661313	2018-07-12T00:00:00+03:00	2018-08-20T00:00:00+03:00	25000.0	8	False	2	False	55.0	10.0	34.0		3.0	2	2	Россия, Санкт-Петербург, Искровский проспект, 15к2	4006451436498121221
5283730787121067294	2015-03-11T00:00:00+03:00	2017-02-02T00:00:00+03:00	4678200.0	6	False	2	False	56.5	11.2	31.7		0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Областная улица, 1	2363012398584709472
6724945990844731392	2017-03-13T00:00:00+03:00	2017-04-02T00:00:00+03:00	20000.0	1	False	1	False	33.0	8.0	17.0	100.0	3.0	2	2	Россия, Санкт-Петербург, улица Подвойского, 28к1	2589396564405786557
9069199666282244851	2017-12-01T00:00:00+03:00	2018-02-28T00:00:00+03:00	2746000.0	3	False	1	False	39.22	13.14	13.34			1	2	Россия, Ленинградская область, Ломоносовский район, Аннинское городское поселение, городской посёлок Новоселье, Стрельнинская улица, 6	4348226738592135752
431618099150957312	2016-03-16T00:00:00+03:00	2016-04-12T00:00:00+03:00	118000.0	3	False	1	False	100.0	10.0	61.0	50.0	1.0	2	2	Россия, Санкт-Петербург, Шпалерная улица, 60	2374209456465592073
5592490235564371303	2016-09-05T00:00:00+03:00	2018-08-20T00:00:00+03:00	2750000.0	1	False	1	False	35.0	10.0	18.0		6.0	1	2	Россия, Ленинградская область, Всеволожский район, деревня Новое Девяткино, Флотская улица, 9	2451664820532598289
5141797489725172727	2018-08-06T00:00:00+03:00	2018-08-20T00:00:00+03:00	18000.0	5	False	1	False	32.0	6.5	20.0	50.0		2	2	Россия, Санкт-Петербург, улица Ольги Форш, 3	4276202650789163509
8310251212038181136	2016-11-15T00:00:00+03:00	2018-08-20T00:00:00+03:00	11190000.0	3	False	1	False	54.5	15.4	19.4	0.0		1	2	Россия, Санкт-Петербург, Шпалерная улица, 52А	186483144404852342
7537677476281693441	2018-01-01T00:00:00+03:00	2018-04-27T00:00:00+03:00	7690200.0	3	False	2	False	73.0	15.5	31.19			1	2	Россия, Санкт-Петербург, Сестрорецк, Приморское шоссе, 352	6439130807317094970
6756831279468757504	2017-08-03T00:00:00+03:00	2018-02-07T00:00:00+03:00	6700000.0	4	False	4	False	92.9	11.5	61.0		2.0	1	2	Россия, Санкт-Петербург, Гатчинская улица, 31-33	3881342814698223070
5538104834521798698	2015-09-17T00:00:00+03:00	2016-06-22T00:00:00+03:00	19991000.0	8	False	2	False	89.8	10.92	47.74		0.0	1	2	Россия, Санкт-Петербург, Приморский проспект, 52	8236078388773630494
8243129542196235776	2017-03-22T00:00:00+03:00	2017-03-27T00:00:00+03:00	2150000.0	5	False	2	False	54.0	9.0	33.0		3.0	1	2	Россия, Ленинградская область, Выборгский район, поселок Селезнёво, Центральная улица, 11	2999823444383032110
5113846	2016-01-17T00:00:00+03:00	2016-01-19T00:00:00+03:00	60000.0	5	False	3	False	120.0			0.0	1.0	2	2	Россия, Санкт-Петербург, Большая Конюшенная улица, 8А	2673376664769373662
9174606537144176015	2017-08-15T00:00:00+03:00	2017-09-03T00:00:00+03:00	6000000.0	3	False	2	False	74.2	13.5	35.9		0.0	1	2	Россия, Санкт-Петербург, Социалистическая улица, 13	6370386727756402063
4829394877141501933	2018-07-23T00:00:00+03:00	2018-08-17T00:00:00+03:00	6422637.0	5	False	3	False	66.0	13.4	32.6			1	2	Россия, Санкт-Петербург, Комендантский проспект, 60к1	2153540495534756356
180937727290410298	2016-07-09T00:00:00+03:00	2016-10-04T00:00:00+03:00	1950000.0	4	False	1	False	35.0	7.0	18.0		0.0	1	2	Россия, Ленинградская область, Тосненский район, Никольское, Первомайская улица, 4	201410118183608954
3367195771330209281	2017-02-22T00:00:00+03:00	2017-06-30T00:00:00+03:00	2900000.0	3	False	1	False	32.0	7.1	14.2		0.0	1	2	Россия, Санкт-Петербург, Индустриальный проспект, 15	8547789847925605427
8225771665328395521	2018-06-20T00:00:00+03:00	2018-07-20T00:00:00+03:00	19000.0	7	False	1	False	40.0					2	2	Россия, Санкт-Петербург, улица Доблести, 28к1	6118524197122628915
5283730787067535631	2015-12-22T00:00:00+03:00	2017-01-31T00:00:00+03:00	5406000.0	13	False	1	False	49.1	22.9	11.6		0.0	1	2	Россия, Санкт-Петербург, проспект Маршала Жукова, 54к1	5167719149498002786
5485935064186423593	2018-06-27T00:00:00+03:00	2018-08-20T00:00:00+03:00	3880731.0	10	False	2	False	66.13	13.07	29.92		5.0	1	2	Россия, Ленинградская область, Всеволожск, микрорайон Южный, улица Доктора Сотникова, 31	2624586177104353974
8626525034102197249	2018-02-01T00:00:00+03:00	2018-04-24T00:00:00+03:00	18000.0	12	False	0	True	23.0					2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 7	854834662895539232
5660553206724202991	2016-07-26T00:00:00+03:00	2016-10-30T00:00:00+03:00	8728000.0	6	False	2	False	67.1	11.7	38.4		0.0	1	2	Россия, Санкт-Петербург, Московский проспект, 65	4901520549922120732
259354075465635584	2017-04-05T00:00:00+03:00	2017-06-05T00:00:00+03:00	17000.0	10	False	0	True	27.0			50.0	3.0	2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Столичная улица, 4	8759834983916362279
2069665117615538331	2016-07-01T00:00:00+03:00	2016-07-05T00:00:00+03:00	5254807.0	13	False	4	False	84.0	17.0	49.0		0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 14к5	7076615050583062322
6457175803051242548	2018-04-04T00:00:00+03:00	2018-08-20T00:00:00+03:00	3350000.0	1	False	2	False	44.6	6.0	28.4		4.0	1	2	Россия, Санкт-Петербург, Большая Пороховская улица, 48	526072055582633391
7591764682324577792	2018-04-03T00:00:00+03:00	2018-07-14T00:00:00+03:00	30000.0	16	False	1	False	41.0	12.3	20.0		1.0	2	2	Россия, Санкт-Петербург, Сестрорецк, Приморское шоссе, 293	6439130807317095806
3376106656095009138	2017-05-20T00:00:00+03:00	2017-05-22T00:00:00+03:00	33000.0	13	False	3	False	75.0	11.0	60.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Долгоозёрная улица, 31	6811585385954449828
7504648435782899587	2018-05-17T00:00:00+03:00	2018-06-05T00:00:00+03:00	1917232.0	13	False	0	True	26.22					1	2	Россия, Санкт-Петербург, Русановская улица, 9	4182951890569455444
6299778273796249805	2017-01-21T00:00:00+03:00	2018-08-20T00:00:00+03:00	7400000.0	3	False	1	False	55.0	16.5	20.5		0.0	1	2	Россия, Санкт-Петербург, Гжатская улица, 22к4	2091931205057665291
6260945504884202250	2015-11-13T00:00:00+03:00	2016-02-02T00:00:00+03:00	51547000.0	2	False	3	False	163.0	21.0	86.0		0.0	1	2	Россия, Санкт-Петербург, Крестовский проспект, 12	1715771589821487799
6302050292923939638	2017-03-10T00:00:00+03:00	2017-05-17T00:00:00+03:00	2890000.0	9	False	1	False	45.7	12.0	21.0		5.0	1	2	Россия, Ленинградская область, Всеволожск, микрорайон Южный, Центральная улица, 10	4521154714631889068
4842857800037794719	2016-02-10T00:00:00+03:00	2017-12-07T00:00:00+03:00	4700000.0	2	False	2	False	55.0	8.1	33.5			1	2	Россия, Санкт-Петербург, Колпино, Павловская улица, 15	6366015343883936995
7287842678168352512	2017-02-07T00:00:00+03:00	2017-02-08T00:00:00+03:00	20000.0	8	False	1	False	34.0			80.0	0.0	2	2	Россия, Санкт-Петербург, Бухарестская улица, 39к1	6742035842980262794
5867283855237763734	2016-05-13T00:00:00+03:00	2017-02-28T00:00:00+03:00	2703496.0	7	False	1	False	33.22	8.62	15.03		0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 14к5	7076615050583062322
1341437968122963339	2016-08-19T00:00:00+03:00	2016-11-23T00:00:00+03:00	3100000.0	2	False	1	False	30.5	6.5	17.5		0.0	1	2	Россия, Санкт-Петербург, улица Жени Егоровой, 5к1	1234274538734636567
2981178464890414080	2017-09-13T00:00:00+03:00	2018-02-07T00:00:00+03:00	4500000.0	3	False	2	False	47.1	7.2	21.5		8.0	1	2	Россия, Санкт-Петербург, 2-я Красноармейская улица, 19	3431265393800313850
3367195771329227263	2015-10-22T00:00:00+03:00	2016-02-01T00:00:00+03:00	3450000.0	3	False	2	False	46.0	7.0	31.0		0.0	1	2	Россия, Санкт-Петербург, улица Софьи Ковалевской, 11к1	3968706164545079390
5427219229924245504	2016-04-19T00:00:00+03:00	2016-05-05T00:00:00+03:00	4650000.0	6	False	3	False	78.0	11.0	53.0		3.0	1	2	Россия, Санкт-Петербург, Красное Село, Красногородская улица, 11к1	5481331304560420866
3464020066878671167	2015-10-11T00:00:00+03:00	2016-09-30T00:00:00+03:00	43194000.0	4	False	3	False	125.2	17.64	72.1		5.0	1	2	Россия, Санкт-Петербург, Кирочная улица, 31к2	5035424324946635883
3705160109196418304	2017-05-05T00:00:00+03:00	2018-04-23T00:00:00+03:00	4800000.0	2	False	2	False	50.0	7.0	31.0			1	2	Россия, Санкт-Петербург, проспект Художников, 9к2	1635103529566677578
9069199666282337979	2017-12-05T00:00:00+03:00	2018-03-26T00:00:00+03:00	6256000.0	14	False	3	False	80.2	10.15	47.61			1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, проспект Строителей, 2	2885445035159267955
5428904447704927232	2018-05-20T00:00:00+03:00	2018-06-19T00:00:00+03:00	20000.0	9	False	1	False	47.0					2	2	Россия, Санкт-Петербург, улица Шаврова, 27	4737820798251919431
2789237856345918976	2016-05-20T00:00:00+03:00	2016-06-03T00:00:00+03:00	5150000.0	18	False	1	False	44.0	9.5	19.5		10.0	1	2	Россия, Санкт-Петербург, Малая Бухарестская улица, 2	4938824439641516705
5296190938200889344	2016-02-24T00:00:00+03:00	2016-06-20T00:00:00+03:00	5071000.0	5	False	1	False	40.0	13.9	13.8		3.0	1	2	Россия, Санкт-Петербург, Кременчугская улица, 6	463470271789729134
8991350822359104001	2018-04-06T00:00:00+03:00	2018-04-29T00:00:00+03:00	14000.0	21	False	1	False	40.0	14.0	15.0	50.0		2	2	Россия, Санкт-Петербург, Ленинский проспект, 51	2190208629105094048
5141797489724523211	2018-07-12T00:00:00+03:00	2018-08-02T00:00:00+03:00	25000.0	11	False	1	False	45.0	10.0	25.0	50.0		2	2	Россия, Санкт-Петербург, улица Ленсовета, 90	6803532332481624138
7205489494489484545	2017-11-19T00:00:00+03:00	2017-11-27T00:00:00+03:00	3500000.0	5	False	2	False	62.0	9.9	40.0		3.0	1	2	Россия, Санкт-Петербург, Колпино, Загородная улица, 43к2	2276804641559375380
1407368891403412737	2017-11-26T00:00:00+03:00	2018-01-10T00:00:00+03:00	3750000.0	4	False	1	False	40.0	10.8	20.0		2.0	1	2	Россия, Санкт-Петербург, Шуваловский проспект, 61к2	72812864710490825
4680842276043226880	2016-09-13T00:00:00+03:00	2016-11-12T00:00:00+03:00	5100000.0	2	False	0	True	29.0				3.0	1	2	Россия, Санкт-Петербург, Московский проспект, 73	4901520549922120761
4003480887370502912	2014-11-27T00:00:00+03:00	2018-03-22T00:00:00+03:00	3500000.0	5	False	2	False	45.4	7.1	30.0		3.0	1	2	Россия, Санкт-Петербург, проспект Большевиков, 79к1	5383306122746618276
6302998900205408365	2016-10-24T00:00:00+03:00	2016-11-17T00:00:00+03:00	29500.0	5	False	2	False	47.0	7.0	30.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Типанова, 29	555944061760225703
6299778273796195237	2017-02-27T00:00:00+03:00	2017-06-08T00:00:00+03:00	8900000.0	6	False	3	False	90.2	9.6	56.9		0.0	1	2	Россия, Санкт-Петербург, Альпийский переулок, 32	2164916565767642391
8256452765074888063	2017-08-21T00:00:00+03:00	2018-01-23T00:00:00+03:00	37000.0	15	False	3	False	60.0	10.0	40.0	50.0		2	2	Россия, Санкт-Петербург, Краснопутиловская улица, 76к2	7179901872079010906
5584402541129597738	2018-03-18T00:00:00+03:00	2018-04-02T00:00:00+03:00	33000.0	5	False	2	False	53.0	10.0	35.0	50.0		2	2	Россия, Санкт-Петербург, проспект Металлистов, 15	3140399340120323120
5856809537156358657	2018-08-13T00:00:00+03:00	2018-08-20T00:00:00+03:00	11250000.0	14	False	2	False	68.0	13.0	45.0		1.0	1	2	Россия, Санкт-Петербург, проспект Космонавтов, 65к1	9137473764455424594
7521218900082884825	2015-11-19T00:00:00+03:00	2016-05-31T00:00:00+03:00	4600000.0	15	False	1	False	37.0	8.7			0.0	1	2	Россия, Санкт-Петербург, Витебский проспект, 51к1	9148511623398553881
5356258582231752483	2015-01-21T00:00:00+03:00	2016-04-14T00:00:00+03:00	20466812.0	2	False	3	False	111.7	18.15	70.25		0.0	1	2	Россия, Санкт-Петербург, Большая Посадская улица, 12	5346173331250139734
